C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_307.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_307.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_307.jpg, -0.07137658, 1, 0, 12.92049
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_410.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_410.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_410.jpg, -0.3696153, 1, 0, 14.10696
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_511.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_511.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_511.jpg, -0.4403484, 1, 0, 15.00089
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_615.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_615.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_615.jpg, -0.1324035, 1, 0, 16.13384
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_716.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_716.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_716.jpg, 0, 1, 0, 17.10909
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_818.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_818.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_818.jpg, -0.2142756, 1, 0, 18.19547
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_57_59_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_57_59_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_57_59_917.jpg, 0, 1, 0, 19.19952
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_023.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_023.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_023.jpg, 0, 1, 0, 20.42179
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_132.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_132.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_132.jpg, -0.1535445, 1, 0, 21.41409
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_235.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_235.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_235.jpg, -0.410373, 1, 0, 22.29446
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_341.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_341.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_341.jpg, -0.06099936, 1, 0, 23.47733
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_444.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_444.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_444.jpg, -0.3693807, 1, 0, 24.41307
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_551.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_551.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_551.jpg, -0.0774525, 1, 0, 25.3796
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_657.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_657.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_657.jpg, 0, 1, 0, 26.32265
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_764.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_764.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_764.jpg, -0.028497, 1, 0, 27.45234
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_867.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_867.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_867.jpg, -0.2318436, 1, 0, 28.33683
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_00_968.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_00_968.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_00_968.jpg, 0, 1, 0, 29.25982
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_075.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_075.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_075.jpg, -0.0570165, 1, 0, 30.17233
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_183.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_183.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_183.jpg, -0.4190961, 1, 0, 30.15766
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_290.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_290.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_290.jpg, -0.129645, 1, 0, 30.19215
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_394.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_394.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_394.jpg, -0.0730236, 1, 0, 30.19016
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_494.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_494.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_494.jpg, -0.2581539, 1, 0, 30.18252
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_595.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_595.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_595.jpg, 0, 1, 0, 30.18935
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_698.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_698.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_698.jpg, 0, 1, 0, 30.19018
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_802.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_802.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_802.jpg, 0, 1, 0, 30.1905
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_01_910.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_01_910.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_01_910.jpg, -0.3222861, 1, 0, 30.16685
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_022.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_022.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_022.jpg, 0, 1, 0, 30.18933
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_122.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_122.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_122.jpg, 0, 1, 0, 30.19013
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_229.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_229.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_229.jpg, -0.3234732, 1, 0, 30.16949
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_340.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_340.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_340.jpg, 0, 1, 0, 30.1893
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_442.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_442.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_442.jpg, 0, 1, 0, 30.19018
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_551.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_551.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_551.jpg, -0.2937132, 1, 0, 30.17448
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_664.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_664.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_664.jpg, 0, 1, 0, 30.18926
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_767.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_767.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_767.jpg, 0, 1, 0, 30.18991
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_874.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_874.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_874.jpg, -0.2877012, 1, 0, 30.17481
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_02_985.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_02_985.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_02_985.jpg, -0.379125, 1, 0, 30.18152
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_098.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_098.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_098.jpg, -0.08360942, 1, 0, 30.19198
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_200.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_200.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_200.jpg, 0, 1, 0, 30.18969
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_302.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_302.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_302.jpg, 0, 1, 0, 30.19024
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_411.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_411.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_411.jpg, 0, 1, 0, 30.18961
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_519.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_519.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_519.jpg, 0.2762751, 1, 0, 30.17502
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_633.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_633.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_633.jpg, 0.4266186, 1, 0, 30.17188
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_732.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_732.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_732.jpg, 0.1615179, 1, 0, 30.1927
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_836.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_836.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_836.jpg, -0.0563742, 1, 0, 30.186
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_03_938.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_03_938.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_03_938.jpg, 0, 1, 0, 30.19011
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_047.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_047.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_047.jpg, 0, 1, 0, 30.19027
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_155.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_155.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_155.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_258.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_258.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_258.jpg, -0.2670885, 1, 0, 30.17618
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_359.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_359.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_359.jpg, -0.5671911, 1, 0, 30.1412
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_467.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_467.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_467.jpg, -0.2880561, 1, 0, 30.19138
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_575.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_575.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_575.jpg, -0.008401528, 1, 0, 30.18852
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2020_03_02_09_58_04_682.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2020_03_02_09_58_04_682.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2020_03_02_09_58_04_682.jpg, 0, 1, 0, 30.18905
